county_fips,state,county,socioeconomic,material_hardship,healthcare_access,preventive_resources,life_expectancy,socioeconomic_z,material_hardship_z,healthcare_access_z,preventive_resources_z,adversity_domain_balanced
01121,AL,Talladega County,0.6659755040561413,0.8526677610394697,0.3477406679168978,0.5466055134868922,70.45104017199999,0.7490704162511683,0.9504481862555707,0.5399045457680073,0.7879068335357238,0.9113953351687818
01123,AL,Tallapoosa County,0.555531125069624,0.38132070749035635,0.3489739628258628,0.23046989531623352,72.783391238,0.625482198598592,0.4485855419016742,0.5417617269514174,0.34025162159358807,0.588889612456969
01125,AL,Tuscaloosa County,-0.3878155058049887,0.5717889514204588,-0.31416550375587154,-0.04907721556924843,74.51571098000001,-0.43013086028409425,0.6513849353516729,-0.4568397675977023,-0.05559343343497154,-0.08766117294699506
01127,AL,Walker County,0.7122172743661785,0.4100843673619748,-0.022130674294907907,0.491926579502514,67.79948909400001,0.8008153581500673,0.47921139666362056,-0.01707342604159828,0.7104802217442825,0.5941136721179509
01129,AL,Washington County,0.837097141802216,1.0020490230453347,0.9808657037812487,1.09299527310093,72.59858683499999,0.940557012535158,1.1095005757903957,1.493308224649605,1.5616071367739244,1.5368818597639797
01131,AL,Wilcox County,1.5651559113590219,3.2755160654910505,0.8989466208506357,2.0010807268493274,68.73901576000002,1.7552610880303705,3.5301546844393483,1.3699487764956915,2.8474767537807124,2.860885759467984
01133,AL,Winston County,0.9255156116343961,-0.41939473112570935,0.7667274247443737,0.2669712648117142,72.676920031,1.039498046876627,-0.4039692038489045,1.1708439222477762,0.3919383894188345,0.6618143855067027
02020,AK,Anchorage Borough,-1.5974059869600055,-0.7240318767297323,-0.9748843713372431,-0.3228516643087931,76.34256887,-1.783673095998237,-0.7283289347734292,-1.4517961559492882,-0.4432642678193553,-1.3267718375594584
02050,AK,Bethel Census Area,0.6085890333653161,3.1678665386673477,-0.8341631621394271,1.810165435692594,68.864695155,0.6848544580002128,3.4155357942004176,-1.2398883795292608,2.577136367523995,1.6370326843212644
02060,AK,Bristol Bay Borough,-1.016534942418492,-0.2362933800062168,2.1873642091531846,1.246632353019991,NA,-1.133673360931234,-0.20901364495513308,3.3101375212772055,1.7791607296633236,1.1279391516451618
02070,AK,Dillingham Census Area,-0.10102516738870693,1.9556414289460886,-0.9249011282662606,1.5647342587231816,68.17498243399999,-0.10920998508795292,2.1248297326348657,-1.3765279148802083,2.2296002493883287,0.8636364708603683
02090,AK,Fairbanks North Star Borough,-1.0656818826153263,-0.8985887716701975,-0.8495222476009648,0.10271642746709084,77.684520715,-1.1886692131216474,-0.9141868588346835,-1.263017157817574,0.15934981098052925,-0.965342563763073
